Date,Workout Name,Exercise Name,Weight,Reps,RPE,Notes
2024-11-30,PPL,DB Incline Bench,55.0,8,,
2024-11-30,PPL,DB Lateral Raise,25.0,11,,
2024-11-30,PPL,DB Lateral Raise,25.0,11,,
2024-11-30,PPL,DB Lateral Raise,25.0,11,,
2024-11-30,PPL,DB Overhead Press,45.0,10,,
2024-11-30,PPL,DB Overhead Press,45.0,10,,
2024-11-30,PPL,DB Overhead Press,45.0,10,,
2024-11-30,PPL,DB Overhead Press,45.0,10,,
2024-11-30,PPL,DB Preacher Curl,30.0,9,,
2024-11-30,PPL,DB Preacher Curl,30.0,9,,
2024-11-30,PPL,DB Preacher Curl,30.0,9,,
2024-11-30,PPL,DB Preacher Curl,30.0,9,,
2024-11-30,PPL,DB RDL,55.0,8,,
2024-11-30,PPL,DB RDL,55.0,8,,
2024-11-30,PPL,DB Row,60.0,8,,
2024-11-30,PPL,DB Row,60.0,8,,
2024-11-30,PPL,Dead Bugs,15.0,10,,
2024-11-30,PPL,Dead Bugs,15.0,10,,
2024-11-30,PPL,Face Pull,100.0,8,,
2024-11-30,PPL,Face Pull,100.0,8,,
2024-11-30,PPL,Face Pull,100.0,8,,
2024-11-30,PPL,Face Pull,100.0,8,,
2024-11-30,PPL,Incline Cable Fly,55.0,8,,
2024-11-30,PPL,Incline Cable Fly,55.0,8,,
2024-11-30,PPL,Leg Extension,245.0,10,,
2024-11-30,PPL,Leg Extension,245.0,10,,
2024-11-30,PPL,Leg Extension,250.0,10,,
2024-11-30,PPL,Leg Extension,250.0,10,,
2024-11-30,PPL,Leg Press,320.0,11,,
2024-11-30,PPL,Leg Press,320.0,11,,
2024-11-30,PPL,Seated Hammer Curl,30.0,10,,
2024-11-30,PPL,Seated Hammer Curl,30.0,10,,
2024-11-30,PPL,Seated Hammer Curl,30.0,10,,
2024-11-30,PPL,Seated Hammer Curl,30.0,10,,
2024-11-30,PPL,Seated Leg Curl,210.0,10,,
2024-11-30,PPL,Seated Leg Curl,210.0,10,,
2024-11-30,PPL,Seated Leg Curl,220.0,10,,
2024-11-30,PPL,Seated Leg Curl,220.0,10,,
2024-11-30,PPL,Single Arm Seated Row,85.0,8,,
2024-11-30,PPL,Single Arm Seated Row,85.0,8,,
2024-11-30,PPL,Single Arm Tricep Extension,50.0,10,,
2024-11-30,PPL,Single Arm Tricep Extension,50.0,10,,
2024-11-30,PPL,Tricep Pushdown,60.0,10,,
2024-11-30,PPL,Tricep Pushdown,60.0,10,,
2024-11-30,PPL,Tricep Pushdown,60.0,10,,
2024-11-30,PPL,Tricep Pushdown,60.0,10,,
2024-11-30,PPL,Tricep Rope Extension,110.0,9,,
2024-11-30,PPL,Tricep Rope Extension,110.0,9,,
2024-11-30,PPL,Wide Grip Pull-up,0,7,,
2024-11-30,PPL,Wide Grip Pull-up,0,7,,
2024-11-30,PPL,Wide Grip Pull-up,0,7,,
2024-12-07,PPL,Cable Fly,45.0,9,,
2024-12-07,PPL,Cable Fly,45.0,9,,
2024-12-07,PPL,Cable Lateral Raise,30.0,10,,
2024-12-07,PPL,Cable Lateral Raise,30.0,10,,
2024-12-07,PPL,Cable Pullover,100.0,9,,
2024-12-07,PPL,Cable Pullover,100.0,9,,
2024-12-07,PPL,Cable Pullover,100.0,9,,
2024-12-07,PPL,Cable Pullover,100.0,9,,
2024-12-07,PPL,Calf Raises,130.0,12,,
2024-12-07,PPL,Calf Raises,130.0,12,,
2024-12-07,PPL,Calf Raises,130.0,12,,
2024-12-07,PPL,Close Grip Pull-up,0,8,,
2024-12-07,PPL,Close Grip Pull-up,0,8,,
2024-12-07,PPL,Close Grip Pull-up,0,8,,
2024-12-07,PPL,DB Flat Bench,65.0,7,,
2024-12-07,PPL,DB Flat Bench,65.0,7,,
2024-12-07,PPL,DB Incline Bench,55.0,8,,
2024-12-07,PPL,DB Incline Bench,55.0,8,,
2024-12-07,PPL,DB Lateral Raise,25.0,11,,
2024-12-07,PPL,DB Lateral Raise,25.0,11,,
2024-12-07,PPL,DB Lateral Raise,25.0,11,,
2024-12-07,PPL,DB Overhead Press,45.0,10,,
2024-12-07,PPL,DB Overhead Press,45.0,10,,
2024-12-07,PPL,DB Overhead Press,45.0,10,,
2024-12-07,PPL,DB Overhead Press,45.0,10,,
2024-12-07,PPL,DB Preacher Curl,30.0,9,,
2024-12-07,PPL,DB Preacher Curl,30.0,9,,
2024-12-07,PPL,DB Preacher Curl,30.0,9,,
2024-12-07,PPL,DB Preacher Curl,30.0,9,,
2024-12-07,PPL,DB RDL,55.0,8,,
2024-12-07,PPL,DB RDL,55.0,8,,
2024-12-07,PPL,DB Row,60.0,8,,
2024-12-07,PPL,DB Row,60.0,8,,
2024-12-07,PPL,Dead Bugs,15.0,10,,
2024-12-07,PPL,Dead Bugs,15.0,10,,
2024-12-07,PPL,Face Pull,100.0,8,,
2024-12-07,PPL,Face Pull,100.0,8,,
2024-12-07,PPL,Face Pull,100.0,8,,
2024-12-07,PPL,Face Pull,100.0,8,,
2024-12-07,PPL,Incline Cable Fly,55.0,8,,
2024-12-07,PPL,Incline Cable Fly,55.0,8,,
2024-12-07,PPL,Leg Extension,250.0,10,,
2024-12-07,PPL,Leg Extension,250.0,10,,
2024-12-07,PPL,Leg Press,320.0,11,,
2024-12-07,PPL,Leg Press,320.0,11,,
2024-12-07,PPL,Seated Hammer Curl,30.0,10,,
2024-12-07,PPL,Seated Hammer Curl,30.0,10,,
2024-12-07,PPL,Seated Hammer Curl,30.0,10,,
2024-12-07,PPL,Seated Hammer Curl,30.0,10,,
2024-12-07,PPL,Seated Leg Curl,220.0,10,,
2024-12-07,PPL,Seated Leg Curl,220.0,10,,
2024-12-07,PPL,Single Arm Seated Row,85.0,8,,
2024-12-07,PPL,Single Arm Seated Row,85.0,8,,
2024-12-07,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-07,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-07,PPL,Tricep Pushdown,60.0,10,,
2024-12-07,PPL,Tricep Pushdown,60.0,10,,
2024-12-07,PPL,Tricep Pushdown,60.0,10,,
2024-12-07,PPL,Tricep Pushdown,60.0,10,,
2024-12-07,PPL,Tricep Rope Extension,110.0,9,,
2024-12-07,PPL,Tricep Rope Extension,110.0,9,,
2024-12-07,PPL,Wide Grip Pull-up,0,7,,
2024-12-07,PPL,Wide Grip Pull-up,0,7,,
2024-12-07,PPL,Wide Grip Pull-up,0,7,,
2024-12-14,PPL,Cable Fly,45.0,9,,
2024-12-14,PPL,Cable Fly,45.0,9,,
2024-12-14,PPL,Cable Lateral Raise,30.0,10,,
2024-12-14,PPL,Cable Lateral Raise,30.0,10,,
2024-12-14,PPL,Cable Pullover,100.0,9,,
2024-12-14,PPL,Cable Pullover,100.0,9,,
2024-12-14,PPL,Cable Pullover,100.0,9,,
2024-12-14,PPL,Cable Pullover,100.0,9,,
2024-12-14,PPL,Calf Raises,130.0,12,,
2024-12-14,PPL,Calf Raises,130.0,12,,
2024-12-14,PPL,Calf Raises,130.0,12,,
2024-12-14,PPL,Calf Raises,130.0,12,,
2024-12-14,PPL,Calf Raises,130.0,12,,
2024-12-14,PPL,Calf Raises,130.0,12,,
2024-12-14,PPL,Close Grip Pull-up,0,8,,
2024-12-14,PPL,Close Grip Pull-up,0,8,,
2024-12-14,PPL,Close Grip Pull-up,0,8,,
2024-12-14,PPL,DB Flat Bench,65.0,7,,
2024-12-14,PPL,DB Flat Bench,65.0,7,,
2024-12-14,PPL,DB Incline Bench,55.0,8,,
2024-12-14,PPL,DB Incline Bench,55.0,8,,
2024-12-14,PPL,DB Lateral Raise,25.0,11,,
2024-12-14,PPL,DB Lateral Raise,25.0,11,,
2024-12-14,PPL,DB Lateral Raise,25.0,11,,
2024-12-14,PPL,DB Overhead Press,45.0,10,,
2024-12-14,PPL,DB Overhead Press,45.0,10,,
2024-12-14,PPL,DB Overhead Press,45.0,10,,
2024-12-14,PPL,DB Overhead Press,45.0,10,,
2024-12-14,PPL,DB Preacher Curl,30.0,9,,
2024-12-14,PPL,DB Preacher Curl,30.0,9,,
2024-12-14,PPL,DB Preacher Curl,35.0,7,,
2024-12-14,PPL,DB Preacher Curl,35.0,7,,
2024-12-14,PPL,DB RDL,55.0,8,,
2024-12-14,PPL,DB RDL,55.0,8,,
2024-12-14,PPL,DB Row,60.0,8,,
2024-12-14,PPL,DB Row,60.0,8,,
2024-12-14,PPL,Dead Bugs,15.0,10,,
2024-12-14,PPL,Dead Bugs,15.0,10,,
2024-12-14,PPL,Dead Bugs,15.0,10,,
2024-12-14,PPL,Dead Bugs,15.0,10,,
2024-12-14,PPL,Face Pull,100.0,8,,
2024-12-14,PPL,Face Pull,100.0,8,,
2024-12-14,PPL,Face Pull,100.0,8,,
2024-12-14,PPL,Face Pull,100.0,8,,
2024-12-14,PPL,Incline Cable Fly,55.0,8,,
2024-12-14,PPL,Incline Cable Fly,55.0,8,,
2024-12-14,PPL,Leg Extension,250.0,10,,
2024-12-14,PPL,Leg Extension,250.0,10,,
2024-12-14,PPL,Leg Extension,250.0,10,,
2024-12-14,PPL,Leg Extension,250.0,10,,
2024-12-14,PPL,Leg Press,320.0,8,,
2024-12-14,PPL,Leg Press,320.0,8,,
2024-12-14,PPL,Leg Press,320.0,11,,
2024-12-14,PPL,Leg Press,320.0,11,,
2024-12-14,PPL,Lunges,25.0,15,,
2024-12-14,PPL,Lunges,25.0,15,,
2024-12-14,PPL,Seated Hammer Curl,30.0,10,,
2024-12-14,PPL,Seated Hammer Curl,30.0,10,,
2024-12-14,PPL,Seated Hammer Curl,30.0,10,,
2024-12-14,PPL,Seated Hammer Curl,30.0,10,,
2024-12-14,PPL,Seated Leg Curl,220.0,10,,
2024-12-14,PPL,Seated Leg Curl,220.0,10,,
2024-12-14,PPL,Seated Leg Curl,225.0,10,,
2024-12-14,PPL,Seated Leg Curl,225.0,10,,
2024-12-14,PPL,Single Arm Seated Row,85.0,8,,
2024-12-14,PPL,Single Arm Seated Row,85.0,8,,
2024-12-14,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-14,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-14,PPL,Tricep Pushdown,60.0,10,,
2024-12-14,PPL,Tricep Pushdown,60.0,10,,
2024-12-14,PPL,Tricep Pushdown,60.0,10,,
2024-12-14,PPL,Tricep Pushdown,60.0,10,,
2024-12-14,PPL,Tricep Rope Extension,110.0,9,,
2024-12-14,PPL,Tricep Rope Extension,110.0,9,,
2024-12-14,PPL,Wide Grip Pull-up,0,7,,
2024-12-14,PPL,Wide Grip Pull-up,0,7,,
2024-12-14,PPL,Wide Grip Pull-up,0,7,,
2024-12-21,PPL,Cable Fly,45.0,9,,
2024-12-21,PPL,Cable Fly,45.0,9,,
2024-12-21,PPL,Cable Lateral Raise,40.0,10,,
2024-12-21,PPL,Cable Lateral Raise,40.0,10,,
2024-12-21,PPL,Cable Pullover,110.0,9,,
2024-12-21,PPL,Cable Pullover,110.0,9,,
2024-12-21,PPL,Cable Pullover,110.0,9,,
2024-12-21,PPL,Cable Pullover,110.0,9,,
2024-12-21,PPL,Calf Raises,150.0,12,,
2024-12-21,PPL,Calf Raises,150.0,12,,
2024-12-21,PPL,Calf Raises,150.0,12,,
2024-12-21,PPL,Calf Raises,150.0,12,,
2024-12-21,PPL,Calf Raises,150.0,12,,
2024-12-21,PPL,Calf Raises,150.0,12,,
2024-12-21,PPL,Close Grip Pull-up,175.0,8,,
2024-12-21,PPL,Close Grip Pull-up,175.0,8,,
2024-12-21,PPL,Close Grip Pull-up,175.0,8,,
2024-12-21,PPL,DB Flat Bench,65.0,7,,
2024-12-21,PPL,DB Flat Bench,65.0,7,,
2024-12-21,PPL,DB Incline Bench,60.0,8,,
2024-12-21,PPL,DB Incline Bench,60.0,8,,
2024-12-21,PPL,DB Lateral Raise,25.0,11,,
2024-12-21,PPL,DB Lateral Raise,25.0,11,,
2024-12-21,PPL,DB Lateral Raise,25.0,11,,
2024-12-21,PPL,DB Overhead Press,45.0,10,,
2024-12-21,PPL,DB Overhead Press,45.0,10,,
2024-12-21,PPL,DB Overhead Press,55.0,10,,
2024-12-21,PPL,DB Overhead Press,55.0,10,,
2024-12-21,PPL,DB Preacher Curl,35.0,8,,
2024-12-21,PPL,DB Preacher Curl,35.0,8,,
2024-12-21,PPL,DB Preacher Curl,35.0,8,,
2024-12-21,PPL,DB Preacher Curl,35.0,8,,
2024-12-21,PPL,DB RDL,70.0,8,,
2024-12-21,PPL,DB RDL,70.0,8,,
2024-12-21,PPL,DB Row,65.0,8,,
2024-12-21,PPL,DB Row,65.0,8,,
2024-12-21,PPL,Dead Bugs,15.0,10,,
2024-12-21,PPL,Dead Bugs,15.0,10,,
2024-12-21,PPL,Dead Bugs,15.0,10,,
2024-12-21,PPL,Dead Bugs,15.0,10,,
2024-12-21,PPL,Face Pull,100.0,8,,
2024-12-21,PPL,Face Pull,100.0,8,,
2024-12-21,PPL,Face Pull,100.0,8,,
2024-12-21,PPL,Face Pull,100.0,8,,
2024-12-21,PPL,Incline Cable Fly,55.0,8,,
2024-12-21,PPL,Incline Cable Fly,55.0,8,,
2024-12-21,PPL,Leg Extension,250.0,10,,
2024-12-21,PPL,Leg Extension,250.0,10,,
2024-12-21,PPL,Leg Extension,250.0,10,,
2024-12-21,PPL,Leg Extension,250.0,10,,
2024-12-21,PPL,Leg Press,320.0,8,,
2024-12-21,PPL,Leg Press,320.0,8,,
2024-12-21,PPL,Leg Press,320.0,11,,
2024-12-21,PPL,Leg Press,320.0,11,,
2024-12-21,PPL,Seated Hammer Curl,30.0,10,,
2024-12-21,PPL,Seated Hammer Curl,30.0,10,,
2024-12-21,PPL,Seated Hammer Curl,30.0,10,,
2024-12-21,PPL,Seated Hammer Curl,30.0,10,,
2024-12-21,PPL,Seated Leg Curl,230.0,10,,
2024-12-21,PPL,Seated Leg Curl,230.0,10,,
2024-12-21,PPL,Seated Leg Curl,225.0,10,,
2024-12-21,PPL,Seated Leg Curl,225.0,10,,
2024-12-21,PPL,Single Arm Seated Row,85.0,8,,
2024-12-21,PPL,Single Arm Seated Row,85.0,8,,
2024-12-21,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-21,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-21,PPL,Tricep Pushdown,60.0,10,,
2024-12-21,PPL,Tricep Pushdown,60.0,10,,
2024-12-21,PPL,Tricep Pushdown,60.0,10,,
2024-12-21,PPL,Tricep Pushdown,60.0,10,,
2024-12-21,PPL,Tricep Rope Extension,110.0,9,,
2024-12-21,PPL,Tricep Rope Extension,110.0,9,,
2024-12-21,PPL,Wide Grip Pull-up,0,7,,
2024-12-21,PPL,Wide Grip Pull-up,0,7,,
2024-12-21,PPL,Wide Grip Pull-up,0,7,,
2024-12-28,PPL,Cable Fly,60.0,8,,
2024-12-28,PPL,Cable Fly,60.0,8,,
2024-12-28,PPL,Cable Lateral Raise,40.0,10,,
2024-12-28,PPL,Cable Lateral Raise,40.0,10,,
2024-12-28,PPL,Cable Pullover,110.0,9,,
2024-12-28,PPL,Cable Pullover,110.0,9,,
2024-12-28,PPL,Cable Pullover,110.0,9,,
2024-12-28,PPL,Cable Pullover,110.0,9,,
2024-12-28,PPL,Calf Raises,150.0,12,,
2024-12-28,PPL,Calf Raises,150.0,12,,
2024-12-28,PPL,Calf Raises,150.0,12,,
2024-12-28,PPL,Calf Raises,150.0,12,,
2024-12-28,PPL,Calf Raises,150.0,12,,
2024-12-28,PPL,Calf Raises,150.0,12,,
2024-12-28,PPL,Close Grip Pull-up,175.0,8,,
2024-12-28,PPL,Close Grip Pull-up,175.0,8,,
2024-12-28,PPL,Close Grip Pull-up,175.0,8,,
2024-12-28,PPL,DB Flat Bench,65.0,7,,
2024-12-28,PPL,DB Flat Bench,65.0,7,,
2024-12-28,PPL,DB Incline Bench,62.5,8,,
2024-12-28,PPL,DB Incline Bench,62.5,8,,
2024-12-28,PPL,DB Lateral Raise,25.0,11,,
2024-12-28,PPL,DB Lateral Raise,25.0,11,,
2024-12-28,PPL,DB Lateral Raise,25.0,11,,
2024-12-28,PPL,DB Overhead Press,45.0,10,,
2024-12-28,PPL,DB Overhead Press,45.0,10,,
2024-12-28,PPL,DB Overhead Press,55.0,10,,
2024-12-28,PPL,DB Overhead Press,55.0,10,,
2024-12-28,PPL,DB Preacher Curl,30.0,8,,
2024-12-28,PPL,DB Preacher Curl,30.0,8,,
2024-12-28,PPL,DB Preacher Curl,35.0,7,,
2024-12-28,PPL,DB Preacher Curl,35.0,7,,
2024-12-28,PPL,DB Row,65.0,8,,
2024-12-28,PPL,DB Row,65.0,8,,
2024-12-28,PPL,Dead Bugs,15.0,10,,
2024-12-28,PPL,Dead Bugs,15.0,10,,
2024-12-28,PPL,Dead Bugs,15.0,10,,
2024-12-28,PPL,Dead Bugs,15.0,10,,
2024-12-28,PPL,Face Pull,100.0,8,,
2024-12-28,PPL,Face Pull,100.0,8,,
2024-12-28,PPL,Face Pull,100.0,8,,
2024-12-28,PPL,Face Pull,100.0,8,,
2024-12-28,PPL,Incline Cable Fly,55.0,8,,
2024-12-28,PPL,Incline Cable Fly,55.0,8,,
2024-12-28,PPL,Leg Extension,250.0,10,,
2024-12-28,PPL,Leg Extension,250.0,10,,
2024-12-28,PPL,Leg Extension,250.0,10,,
2024-12-28,PPL,Leg Extension,250.0,10,,
2024-12-28,PPL,Leg Press,320.0,8,,
2024-12-28,PPL,Leg Press,320.0,8,,
2024-12-28,PPL,Leg Press,320.0,11,,
2024-12-28,PPL,Leg Press,320.0,11,,
2024-12-28,PPL,Seated Hammer Curl,35.0,10,,
2024-12-28,PPL,Seated Hammer Curl,35.0,10,,
2024-12-28,PPL,Seated Hammer Curl,35.0,10,,
2024-12-28,PPL,Seated Hammer Curl,35.0,10,,
2024-12-28,PPL,Seated Leg Curl,230.0,10,,
2024-12-28,PPL,Seated Leg Curl,230.0,10,,
2024-12-28,PPL,Seated Leg Curl,225.0,10,,
2024-12-28,PPL,Seated Leg Curl,225.0,10,,
2024-12-28,PPL,Single Arm Seated Row,100.0,6,,
2024-12-28,PPL,Single Arm Seated Row,100.0,6,,
2024-12-28,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-28,PPL,Single Arm Tricep Extension,50.0,10,,
2024-12-28,PPL,Tricep Pushdown,60.0,10,,
2024-12-28,PPL,Tricep Pushdown,60.0,10,,
2024-12-28,PPL,Tricep Pushdown,70.0,10,,
2024-12-28,PPL,Tricep Pushdown,70.0,10,,
2024-12-28,PPL,Tricep Rope Extension,110.0,9,,
2024-12-28,PPL,Tricep Rope Extension,110.0,9,,
2024-12-28,PPL,Wide Grip Pull-up,160.0,8,,
2024-12-28,PPL,Wide Grip Pull-up,160.0,8,,
2024-12-28,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-04,PPL,Cable Lateral Raise,40.0,10,,
2025-01-04,PPL,Cable Lateral Raise,40.0,10,,
2025-01-04,PPL,Cable Pullover,110.0,9,,
2025-01-04,PPL,Cable Pullover,110.0,9,,
2025-01-04,PPL,Cable Pullover,110.0,9,,
2025-01-04,PPL,Cable Pullover,110.0,9,,
2025-01-04,PPL,Calf Raises,150.0,12,,
2025-01-04,PPL,Calf Raises,150.0,12,,
2025-01-04,PPL,Calf Raises,150.0,12,,
2025-01-04,PPL,Calf Raises,150.0,12,,
2025-01-04,PPL,Calf Raises,150.0,12,,
2025-01-04,PPL,Calf Raises,150.0,12,,
2025-01-04,PPL,Close Grip Pull-up,175.0,8,,
2025-01-04,PPL,Close Grip Pull-up,175.0,8,,
2025-01-04,PPL,Close Grip Pull-up,175.0,8,,
2025-01-04,PPL,DB Flat Bench,70.0,7,,
2025-01-04,PPL,DB Flat Bench,70.0,7,,
2025-01-04,PPL,DB Incline Bench,60.0,8,,
2025-01-04,PPL,DB Incline Bench,60.0,8,,
2025-01-04,PPL,DB Lateral Raise,25.0,11,,
2025-01-04,PPL,DB Lateral Raise,25.0,11,,
2025-01-04,PPL,DB Lateral Raise,25.0,11,,
2025-01-04,PPL,DB Overhead Press,55.0,10,,
2025-01-04,PPL,DB Overhead Press,55.0,10,,
2025-01-04,PPL,DB Overhead Press,55.0,10,,
2025-01-04,PPL,DB Overhead Press,55.0,10,,
2025-01-04,PPL,DB Preacher Curl,35.0,8,,
2025-01-04,PPL,DB Preacher Curl,35.0,8,,
2025-01-04,PPL,DB Preacher Curl,35.0,8,,
2025-01-04,PPL,DB Preacher Curl,35.0,8,,
2025-01-04,PPL,DB RDL,70.0,8,,
2025-01-04,PPL,DB RDL,70.0,8,,
2025-01-04,PPL,DB Row,65.0,8,,
2025-01-04,PPL,DB Row,65.0,8,,
2025-01-04,PPL,Dead Bugs,15.0,10,,
2025-01-04,PPL,Dead Bugs,15.0,10,,
2025-01-04,PPL,Dead Bugs,15.0,10,,
2025-01-04,PPL,Dead Bugs,15.0,10,,
2025-01-04,PPL,Face Pull,100.0,8,,
2025-01-04,PPL,Face Pull,100.0,8,,
2025-01-04,PPL,Face Pull,100.0,8,,
2025-01-04,PPL,Face Pull,100.0,8,,
2025-01-04,PPL,Incline Cable Fly,55.0,8,,
2025-01-04,PPL,Incline Cable Fly,55.0,8,,
2025-01-04,PPL,Leg Extension,255.0,10,,
2025-01-04,PPL,Leg Extension,255.0,10,,
2025-01-04,PPL,Leg Extension,255.0,10,,
2025-01-04,PPL,Leg Extension,255.0,10,,
2025-01-04,PPL,Leg Press,320.0,11,,
2025-01-04,PPL,Leg Press,320.0,11,,
2025-01-04,PPL,Seated Hammer Curl,35.0,10,,
2025-01-04,PPL,Seated Hammer Curl,35.0,10,,
2025-01-04,PPL,Seated Hammer Curl,35.0,10,,
2025-01-04,PPL,Seated Hammer Curl,35.0,10,,
2025-01-04,PPL,Seated Leg Curl,230.0,10,,
2025-01-04,PPL,Seated Leg Curl,230.0,10,,
2025-01-04,PPL,Seated Leg Curl,225.0,10,,
2025-01-04,PPL,Seated Leg Curl,225.0,10,,
2025-01-04,PPL,Single Arm Seated Row,100.0,6,,
2025-01-04,PPL,Single Arm Seated Row,100.0,6,,
2025-01-04,PPL,Tricep Pushdown,60.0,10,,
2025-01-04,PPL,Tricep Pushdown,60.0,10,,
2025-01-04,PPL,Tricep Pushdown,70.0,10,,
2025-01-04,PPL,Tricep Pushdown,70.0,10,,
2025-01-04,PPL,Tricep Rope Extension,110.0,9,,
2025-01-04,PPL,Tricep Rope Extension,110.0,9,,
2025-01-04,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-04,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-04,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-11,PPL,Cable Fly,60.0,8,,
2025-01-11,PPL,Cable Fly,60.0,8,,
2025-01-11,PPL,Cable Lateral Raise,40.0,10,,
2025-01-11,PPL,Cable Lateral Raise,40.0,10,,
2025-01-11,PPL,Cable Pullover,110.0,9,,
2025-01-11,PPL,Cable Pullover,110.0,9,,
2025-01-11,PPL,Cable Pullover,110.0,9,,
2025-01-11,PPL,Cable Pullover,110.0,9,,
2025-01-11,PPL,Calf Raises,150.0,12,,
2025-01-11,PPL,Calf Raises,150.0,12,,
2025-01-11,PPL,Calf Raises,150.0,12,,
2025-01-11,PPL,Calf Raises,150.0,12,,
2025-01-11,PPL,Calf Raises,150.0,12,,
2025-01-11,PPL,Calf Raises,150.0,12,,
2025-01-11,PPL,Close Grip Pull-up,175.0,8,,
2025-01-11,PPL,Close Grip Pull-up,175.0,8,,
2025-01-11,PPL,Close Grip Pull-up,175.0,8,,
2025-01-11,PPL,DB Flat Bench,70.0,8,,
2025-01-11,PPL,DB Flat Bench,70.0,8,,
2025-01-11,PPL,DB Incline Bench,60.0,8,,
2025-01-11,PPL,DB Incline Bench,60.0,8,,
2025-01-11,PPL,DB Lateral Raise,30.0,8,,
2025-01-11,PPL,DB Lateral Raise,30.0,8,,
2025-01-11,PPL,DB Lateral Raise,30.0,8,,
2025-01-11,PPL,DB Overhead Press,55.0,10,,
2025-01-11,PPL,DB Overhead Press,55.0,10,,
2025-01-11,PPL,DB Overhead Press,55.0,10,,
2025-01-11,PPL,DB Overhead Press,55.0,10,,
2025-01-11,PPL,DB Preacher Curl,35.0,8,,
2025-01-11,PPL,DB Preacher Curl,35.0,8,,
2025-01-11,PPL,DB Preacher Curl,35.0,8,,
2025-01-11,PPL,DB Preacher Curl,35.0,8,,
2025-01-11,PPL,DB RDL,70.0,8,,
2025-01-11,PPL,DB RDL,70.0,8,,
2025-01-11,PPL,DB Row,70.0,8,,
2025-01-11,PPL,DB Row,70.0,8,,
2025-01-11,PPL,Dead Bugs,15.0,10,,
2025-01-11,PPL,Dead Bugs,15.0,10,,
2025-01-11,PPL,Dead Bugs,15.0,10,,
2025-01-11,PPL,Dead Bugs,15.0,10,,
2025-01-11,PPL,Face Pull,100.0,8,,
2025-01-11,PPL,Face Pull,100.0,8,,
2025-01-11,PPL,Face Pull,100.0,8,,
2025-01-11,PPL,Face Pull,100.0,8,,
2025-01-11,PPL,Incline Cable Fly,55.0,8,,
2025-01-11,PPL,Incline Cable Fly,55.0,8,,
2025-01-11,PPL,Leg Extension,255.0,10,,
2025-01-11,PPL,Leg Extension,255.0,10,,
2025-01-11,PPL,Leg Extension,265.0,10,,
2025-01-11,PPL,Leg Extension,265.0,10,,
2025-01-11,PPL,Leg Press,320.0,8,,
2025-01-11,PPL,Leg Press,320.0,8,,
2025-01-11,PPL,Leg Press,320.0,11,,
2025-01-11,PPL,Leg Press,320.0,11,,
2025-01-11,PPL,Seated Hammer Curl,35.0,10,,
2025-01-11,PPL,Seated Hammer Curl,35.0,10,,
2025-01-11,PPL,Seated Hammer Curl,35.0,10,,
2025-01-11,PPL,Seated Hammer Curl,35.0,10,,
2025-01-11,PPL,Seated Leg Curl,230.0,10,,
2025-01-11,PPL,Seated Leg Curl,230.0,10,,
2025-01-11,PPL,Seated Leg Curl,230.0,8,,
2025-01-11,PPL,Seated Leg Curl,230.0,8,,
2025-01-11,PPL,Single Arm Seated Row,100.0,6,,
2025-01-11,PPL,Single Arm Seated Row,100.0,6,,
2025-01-11,PPL,Single Arm Tricep Extension,50.0,10,,
2025-01-11,PPL,Single Arm Tricep Extension,50.0,10,,
2025-01-11,PPL,Tricep Pushdown,60.0,10,,
2025-01-11,PPL,Tricep Pushdown,60.0,10,,
2025-01-11,PPL,Tricep Pushdown,70.0,10,,
2025-01-11,PPL,Tricep Pushdown,70.0,10,,
2025-01-11,PPL,Tricep Rope Extension,110.0,9,,
2025-01-11,PPL,Tricep Rope Extension,110.0,9,,
2025-01-11,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-11,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-11,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-18,PPL,Cable Fly,60.0,8,,
2025-01-18,PPL,Cable Fly,60.0,8,,
2025-01-18,PPL,Cable Lateral Raise,40.0,10,,
2025-01-18,PPL,Cable Lateral Raise,40.0,10,,
2025-01-18,PPL,Cable Pullover,110.0,9,,
2025-01-18,PPL,Cable Pullover,110.0,9,,
2025-01-18,PPL,Cable Pullover,110.0,9,,
2025-01-18,PPL,Cable Pullover,110.0,9,,
2025-01-18,PPL,Calf Raises,150.0,12,,
2025-01-18,PPL,Calf Raises,150.0,12,,
2025-01-18,PPL,Calf Raises,150.0,12,,
2025-01-18,PPL,Calf Raises,150.0,12,,
2025-01-18,PPL,Calf Raises,150.0,12,,
2025-01-18,PPL,Calf Raises,150.0,12,,
2025-01-18,PPL,Close Grip Pull-up,175.0,8,,
2025-01-18,PPL,Close Grip Pull-up,175.0,8,,
2025-01-18,PPL,Close Grip Pull-up,175.0,8,,
